data_extract_time,id_leg1,orig_port_code,dest_port_code,depart_date,depart_time,arrive_time,duration_hrs,duration_min,duration_total_min,stops,id_leg2,stops_loc,stops_time,prices_lowfare_USD,prices_lowfareplus_USD,prices_flex_USD,prices_prem_USD,prices_premflex_USD,prices_lowfare_GBP,prices_lowfareplus_GBP,prices_flex_GBP,prices_prem_GBP,prices_premflex_GBP,prices_lowfare_EUR,prices_lowfareplus_EUR,prices_flex_EUR,prices_prem_EUR,prices_premflex_EUR,prices_lowfare_SEK,prices_lowfareplus_SEK,prices_flex_SEK,prices_prem_SEK,prices_premflex_SEK
19-06-02 13:03:20,DI7016,JFK,LGW,6/25/2019,23:00,11:00 +1,7,0,420,0,,,,399.9,489.9,759.9,689.9,979.9,284.9,334.9,539.9,499.9,699.9,332.82,402.82,679.36,616.8,875.8,3598,4148,7328,6654,9442
19-06-02 13:03:20,DY7002,JFK,LGW,6/25/2019,22:05,14:25 +1,11,20,680,1,D82805,Oslo,1h 40m,698.7,788.7,1141.7,1228.7,1371.7,471,521,772.5,819.5,932.6,535.85,605.85,877.48,930.86,1058.97,5743,6293,9420,9994,11373
19-06-02 13:03:20,DY7012,JFK,LGW,6/25/2019,23:30,17:05 +1,12,35,755,1,D82907,Copenhagen,3h 5m,980.6,1070.6,1056.6,1170.6,1246.6,797,847,857,955.4,1015.4,905.22,975.22,973.28,1084.75,1152.81,9718,10268,10450,11650,12382
19-06-02 13:03:20,DY7012,JFK,LGW,6/25/2019,23:30,19:55 +1,15,25,925,1,D82909,Copenhagen,5h 50m,995.8,1085.8,1056.6,1185.8,1246.6,809,859,857,967.4,1015.4,918.83,988.83,973.28,1098.36,1152.81,9864,10414,10450,11796,12382
19-06-02 13:03:20,DY7002,JFK,LGW,6/25/2019,22:05,20:05 +1,17,0,1020,1,D82807,Oslo,7h 20m,674.9,764.9,1141.7,1204.9,1371.7,452.2,502.2,772.5,800.7,932.6,514.5,584.5,877.48,909.51,1058.97,5514,6064,9420,9765,11373
19-06-02 13:03:34,DI7018,JFK,LGW,6/26/2019,22:15,10:15 +1,7,0,420,0,,,,629.9,719.9,829.9,,1189.9,444.9,494.9,589.9,,849.9,518.99,588.99,741.82,,1063.27,5602,6152,8000,,11459
19-06-02 13:03:34,DI7016,JFK,LGW,6/26/2019,23:00,11:00 +1,7,0,420,0,,,,499.9,589.9,829.9,,979.9,354.9,404.9,589.9,,699.9,414.27,484.27,741.82,,875.8,4475,5025,8000,,9442
19-06-02 13:03:34,,JFK,LGW,6/26/2019,23:30,18:25 +1,13,55,835,1,,Copenhagen,4h 25m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:03:34,DY7704,JFK,LGW,6/26/2019,23:55,19:05 +1,14,10,850,1,D86054,Madrid,4h 35m,980.9,1070.9,1200.9,1460.9,1460.9,772.3,822.3,948.9,1157.7,1157.7,840.81,910.81,1030.81,1270.81,1270.81,9458,10008,11612,14158,14158
19-06-02 13:03:34,,JFK,LGW,6/26/2019,23:30,19:55 +1,15,25,925,1,,Copenhagen,5h 50m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:03:50,DI7014,JFK,LGW,6/27/2019,11:25,23:25,7,0,420,0,,,,699.9,789.9,829.9,,1189.9,494.9,544.9,589.9,,849.9,577.17,647.17,741.82,,1063.27,6228,6778,8000,,11459
19-06-02 13:03:50,DI7018,JFK,LGW,6/27/2019,22:10,10:10 +1,7,0,420,0,,,,699.9,789.9,829.9,,1189.9,494.9,544.9,589.9,,849.9,577.17,647.17,741.82,,1063.27,6228,6778,8000,,11459
19-06-02 13:03:50,DI7016,JFK,LGW,6/27/2019,23:00,11:00 +1,7,0,420,0,,,,629.9,719.9,829.9,,1189.9,444.9,494.9,589.9,,849.9,518.99,588.99,741.82,,1063.27,5602,6152,8000,,11459
19-06-02 13:03:50,DY7006,JFK,LGW,6/27/2019,23:30,15:45 +1,11,15,675,1,D82853,Stockholm,1h 0m,1065.8,1155.8,1146.7,,,684.6,734.6,748.6,,,779.41,849.41,851.9,,,7784,8334,8484,,
19-06-02 13:03:50,DY7002,JFK,LGW,6/27/2019,22:05,14:25 +1,11,20,680,1,D82805,Oslo,1h 40m,,,1281.7,,,,,866.7,,,,,984.24,,,,,10569,,
19-06-02 13:03:50,DY7704,JFK,LGW,6/27/2019,23:55,19:05 +1,14,10,850,1,D86054,Madrid,4h 35m,825.3,915.3,1188.1,1255.3,1358.1,652.4,702.4,941.2,997.7,1077.7,696.65,766.65,1008.73,1086.65,1178.73,7965,8515,11502,12176,13167
19-06-02 13:03:50,DY7006,JFK,LGW,6/27/2019,23:30,19:15 +1,14,45,885,1,D82857,Stockholm,4h 30m,1002.2,1092.2,1042.6,,,634.4,684.4,666.4,,,722.45,792.45,758.69,,,7234,7784,7584,,
19-06-02 13:03:50,DY7002,JFK,LGW,6/27/2019,22:05,20:05 +1,17,0,1020,1,D82807,Oslo,7h 20m,1162.5,1252.5,1281.7,,,772.5,822.5,866.7,,,877.48,947.48,984.24,,,9420,9970,10569,,
19-06-02 13:03:50,DY7006,JFK,LGW,6/27/2019,23:30,22:35 +1,18,5,1085,1,D82859,Stockholm,7h 50m,973.3,1063.3,1042.6,,,611.5,661.5,666.4,,,696.56,766.56,758.69,,,6984,7534,7584,,
19-06-02 13:04:06,DI7014,JFK,LGW,6/28/2019,11:15,23:15,7,0,420,0,,,,,,829.9,,,,,589.9,,,,,741.82,,,,,8000,,
19-06-02 13:04:06,DI7016,JFK,LGW,6/28/2019,23:00,11:00 +1,7,0,420,0,,,,,,829.9,,1189.9,,,589.9,,849.9,,,741.82,,1063.27,,,8000,,11459
19-06-02 13:04:06,,JFK,LGW,6/28/2019,22:05,14:25 +1,11,20,680,1,,Copenhagen,1h 50m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:04:22,DI7014,JFK,LGW,6/29/2019,12:45,00:45 +1,7,0,420,0,,,,629.9,719.9,829.9,,979.9,444.9,494.9,589.9,,699.9,518.99,588.99,741.82,,875.8,5602,6152,8000,,9442
19-06-02 13:04:22,DI7016,JFK,LGW,6/29/2019,23:00,11:00 +1,7,0,420,0,,,,,,899.9,,1189.9,,,639.9,,849.9,,,804.38,,1063.27,,,8673,,11459
19-06-02 13:04:22,DY7002,JFK,LGW,6/29/2019,22:05,14:25 +1,11,20,680,1,D82805,Oslo,1h 40m,976.4,1066.4,1141.7,,,650,700,772.5,,,738.69,808.69,877.48,,,7927,8477,9420,,
19-06-02 13:04:22,,JFK,LGW,6/29/2019,23:55,19:40 +1,14,45,885,1,,Madrid,5h 10m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:04:22,DY7002,JFK,LGW,6/29/2019,22:05,20:05 +1,17,0,1020,1,D82807,Oslo,7h 20m,952.5,1042.5,1141.7,,,631.2,681.2,772.5,,,717.34,787.34,877.48,,,7697,8247,9420,,
19-06-02 13:04:37,DI7014,JFK,LGW,6/30/2019,12:45,00:45 +1,7,0,420,0,,,,399.9,489.9,759.9,,979.9,284.9,334.9,539.9,,699.9,332.82,402.82,679.36,,875.8,3598,4148,7328,,9442
19-06-02 13:04:37,DI7018,JFK,LGW,6/30/2019,22:10,10:10 +1,7,0,420,0,,,,359.9,449.9,759.9,,979.9,254.9,304.9,539.9,,699.9,297.91,367.91,679.36,,875.8,3222,3772,7328,,9442
19-06-02 13:04:37,DI7016,JFK,LGW,6/30/2019,23:00,11:00 +1,7,0,420,0,,,,449.9,539.9,759.9,689.9,979.9,314.9,364.9,539.9,499.9,699.9,367.72,437.72,679.36,616.8,875.8,3974,4524,7328,6654,9442
19-06-02 13:04:37,DY7006,JFK,LGW,6/30/2019,21:55,15:45 +1,12,50,770,1,D82853,Stockholm,2h 35m,1031.1,1121.1,1146.7,1291.1,1406.7,657.2,707.2,748.6,845.7,937.1,748.34,818.34,851.9,962.02,1065.58,7484,8034,8484,9654,10654
19-06-02 13:04:37,DY7012,JFK,LGW,6/30/2019,22:05,18:25 +1,15,20,920,1,D82907,Copenhagen,5h 50m,1056.6,1146.6,1243.7,1246.6,1433.7,857,907,1004.9,1015.4,1163.3,973.28,1043.28,1140.85,1152.81,1320.38,10450,11000,12254,12382,14186
19-06-02 13:04:37,DY7002,JFK,LGW,6/30/2019,23:30,20:05 +1,15,35,935,1,D82807,Oslo,5h 55m,1068.7,1158.7,1211.7,1328.7,1471.7,706.5,756.5,819.6,913.7,1026.8,802.75,872.75,930.86,1037.62,1165.73,8616,9166,9995,11143,12522
19-06-02 13:04:37,DY7006,JFK,LGW,6/30/2019,21:55,19:15 +1,16,20,980,1,D82857,Stockholm,6h 5m,1002.2,1092.2,1146.7,1262.2,1406.7,634.4,684.4,748.6,822.9,937.1,722.45,792.45,851.9,936.13,1065.58,7234,7784,8484,9404,10654
19-06-02 13:04:37,DY7012,JFK,LGW,6/30/2019,22:05,19:55 +1,16,50,1010,1,D82909,Copenhagen,7h 15m,1056.6,1146.6,1243.7,1246.6,1433.7,857,907,1004.9,1015.4,1163.3,973.28,1043.28,1140.85,1152.81,1320.38,10450,11000,12254,12382,14186
19-06-02 13:04:53,DI7914,JFK,LGW,7/1/2019,11:25,23:20,6,55,415,0,,,,399.9,489.9,759.9,,1129.9,284.9,334.9,539.9,,799.9,332.82,402.82,679.36,,1009.79,3598,4148,7328,,10884
19-06-02 13:04:53,DI7018,JFK,LGW,7/1/2019,22:00,10:00 +1,7,0,420,0,,,,399.9,489.9,759.9,629.9,919.9,284.9,334.9,539.9,449.9,649.9,332.82,402.82,679.36,527.34,822.21,3598,4148,7328,5691,8865
19-06-02 13:04:53,DI7016,JFK,LGW,7/1/2019,23:00,11:00 +1,7,0,420,0,,,,359.9,449.9,759.9,629.9,919.9,254.9,304.9,539.9,449.9,649.9,297.91,367.91,679.36,527.34,822.21,3222,3772,7328,5691,8865
19-06-02 13:04:53,DY7006,JFK,LGW,7/1/2019,21:55,15:45 +1,12,50,770,1,D82853,Stockholm,2h 35m,772.2,862.2,1076.7,1262.2,1406.7,496,546,705.3,822.9,937.1,565.66,635.66,802.9,936.13,1065.58,5634,6184,7984,9404,10654
19-06-02 13:04:53,DY7006,JFK,LGW,7/1/2019,21:55,19:15 +1,16,20,980,1,D82857,Stockholm,6h 5m,731.7,821.7,972.6,1221.7,1302.6,464,514,623.1,790.9,854.9,529.41,599.41,709.69,899.88,972.37,5284,5834,7084,9054,9754
19-06-02 13:05:07,,JFK,BCN,6/2/2019,21:55,16:00 +1,12,5,725,1,,Stockholm,1h 0m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:05:07,,JFK,BCN,6/2/2019,21:55,19:15 +1,15,20,920,1,,Stockholm,4h 15m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:05:07,DI7016,JFK,BCN,6/2/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,1012.4,1112.4,1205.1,1092.4,1285.1,718.5,778.5,867.8,778.5,927.8,898.86,973.86,1071.5,970.28,1142.92,9650,10250,11508,10419,12277
19-06-02 13:05:07,DY7012,JFK,BCN,6/2/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,,,,,1661.2,,,,,1343.1,,,,,1524.11,,,,,16378
19-06-02 13:05:22,,JFK,BCN,6/3/2019,21:55,16:00 +1,12,5,725,1,,Stockholm,1h 0m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:05:22,DI7914,JFK,BCN,6/3/2019,11:25,09:30 +1,16,5,965,1,D82432,This route has an overnight stop. Departure London 06:30,This route has an overnight stop. Departure London 06:30,1012.4,1112.4,1205.1,,,718.5,778.5,867.8,,,898.86,973.86,1071.5,,,9650,10250,11508,,
19-06-02 13:05:22,DI7016,JFK,BCN,6/3/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,999.5,1099.5,1205.1,1079.5,1285.1,708.5,768.5,867.8,768.5,927.8,887.35,962.35,1071.5,958.77,1142.92,9526,10126,11508,10295,12277
19-06-02 13:05:37,DI7016,JFK,BCN,6/4/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,550.9,650.9,1065.1,715.9,1285.1,393.5,453.5,767.8,508.5,927.8,461.83,536.83,946.48,612.79,1142.92,4946,5546,10163,6571,12277
19-06-02 13:05:37,,JFK,BCN,6/4/2019,23:30,23:25 +1,17,55,1075,1,,Copenhagen,7h 30m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:05:52,DI7016,JFK,BCN,6/5/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,769.4,869.4,1129.4,1349.4,1349.4,563.5,623.5,818.5,978.5,978.5,657.49,732.49,1004.03,1200.47,1200.47,7052,7652,10782,12896,12896
19-06-02 13:05:52,DI7018,JFK,BCN,6/5/2019,22:25,22:20 +1,17,55,1075,1,D85503,London,8h 55m,819.4,919.4,1129.4,1349.4,1349.4,593.5,653.5,818.5,978.5,978.5,692.39,767.39,1004.03,1200.47,1200.47,7428,8028,10782,12896,12896
19-06-02 13:05:52,,JFK,BCN,6/5/2019,23:30,23:25 +1,17,55,1075,1,,Copenhagen,7h 30m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:06:06,,JFK,BCN,6/6/2019,22:10,14:20 +1,10,10,610,1,,London,1h 10m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:06:06,,JFK,BCN,6/6/2019,22:05,16:00 +1,11,55,715,1,,Oslo,1h 15m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:06:06,,JFK,BCN,6/6/2019,23:30,19:15 +1,13,45,825,1,,Stockholm,2h 40m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:06:06,,JFK,BCN,6/6/2019,23:00,22:20 +1,17,20,1040,1,,London,8h 20m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:06:21,DI7016,JFK,BCN,6/7/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,799.5,899.5,1135.1,1289.5,1495.1,563.5,623.5,817.8,918.5,1077.8,660.14,735.14,1008.94,1146.24,1330.39,7081,7681,10835,12312,14294
19-06-02 13:06:21,DY7012,JFK,BCN,6/7/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,983.4,1083.4,1392.5,,,799.2,859.2,1122.5,,,907.72,982.72,1274.12,,,9745,10345,13688,,
19-06-02 13:06:37,DI7014,JFK,BCN,6/8/2019,12:45,09:25 +1,14,40,880,1,D82432,London,5h 40m,625.2,725.2,1065.1,1105.2,1285.1,443.5,503.5,767.8,788.5,927.8,520.26,595.26,946.48,981.79,1142.92,5575,6175,10163,10542,12277
19-06-02 13:06:52,DY7006,JFK,BCN,6/9/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,1136.6,1236.6,1295.1,,,728.5,788.5,853.8,,,829.16,904.16,971.16,,,8331,8931,9731,,
19-06-02 13:06:52,DI7014,JFK,BCN,6/9/2019,12:45,09:50 +1,15,5,905,1,D82432,London,6h 5m,522.3,622.3,1065.1,767.3,1285.1,373.5,433.5,767.8,548.5,927.8,438.05,513.05,946.48,658.83,1142.92,4691,5291,10163,7067,12277
19-06-02 13:06:52,DY7006,JFK,BCN,6/9/2019,21:55,19:15 +1,15,20,920,1,DY4253,Stockholm,4h 15m,,,1419.7,,,,,952.2,,,,,1082.72,,,,,10831,,
19-06-02 13:06:52,DI7016,JFK,BCN,6/9/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,769.4,869.4,1129.4,934.4,1349.4,563.5,623.5,818.5,678.5,978.5,657.49,732.49,1004.03,808.45,1200.47,7052,7652,10782,8677,12896
19-06-02 13:06:52,,JFK,BCN,6/9/2019,22:05,23:25 +1,19,20,1160,1,,Copenhagen,8h 55m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:07,DY7006,JFK,BCN,6/10/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,1091.3,1191.3,1295.1,,,692.7,752.7,853.8,,,788.6,863.6,971.16,,,7931,8531,9731,,
19-06-02 13:07:07,DI7914,JFK,BCN,6/10/2019,11:25,09:30 +1,16,5,965,1,D82432,This route has an overnight stop. Departure London 06:30,This route has an overnight stop. Departure London 06:30,602.3,702.3,1065.1,1392.3,1495.1,433.5,493.5,767.8,998.5,1077.8,507.87,582.87,946.48,1238.32,1330.39,5442,6042,10163,13303,14294
19-06-02 13:07:07,DI7016,JFK,BCN,6/10/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,400.3,500.3,1065.1,645.3,1285.1,278.5,338.5,767.8,453.5,927.8,328.71,403.71,946.48,549.49,1142.92,3514,4114,10163,5890,12277
19-06-02 13:07:22,DI7016,JFK,BCN,6/11/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,440.3,540.3,,645.3,,308.5,368.5,,453.5,,363.62,438.62,,549.49,,3889,4489,,5890,
19-06-02 13:07:22,,JFK,BCN,6/11/2019,23:30,23:25 +1,17,55,1075,1,,Copenhagen,7h 30m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:36,,JFK,BCN,6/12/2019,23:00,22:20 +1,17,20,1040,1,,London,8h 20m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:36,,JFK,BCN,6/12/2019,23:30,23:25 +1,17,55,1075,1,,Copenhagen,7h 30m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:52,,JFK,BCN,6/13/2019,22:10,14:20 +1,10,10,610,1,,London,1h 10m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:52,,JFK,BCN,6/13/2019,22:05,16:00 +1,11,55,715,1,,Oslo,1h 15m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:52,,JFK,BCN,6/13/2019,23:30,19:15 +1,13,45,825,1,,Stockholm,2h 40m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:07:52,,JFK,BCN,6/13/2019,23:00,22:20 +1,17,20,1040,1,,London,8h 20m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:08:07,,JFK,BCN,6/14/2019,21:55,16:00 +1,12,5,725,1,,Stockholm,1h 0m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-02 13:08:07,DI7016,JFK,BCN,6/14/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,580.3,680.3,1135.1,,,408.5,468.5,817.8,,,479.98,554.98,1008.94,,,5142,5742,10835,,
19-06-02 13:08:07,DY7012,JFK,BCN,6/14/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,548.4,648.4,1252.5,1173.4,1582.5,431.1,491.1,999.8,957.6,1280.9,490.53,565.53,1135.06,1087.25,1453.65,5255,5855,12191,11677,15620
19-06-02 13:08:22,DI7014,JFK,BCN,6/15/2019,12:45,09:25 +1,14,40,880,1,D82432,London,5h 40m,530.3,630.3,1065.1,1060.3,1285.1,368.5,428.5,767.8,753.5,927.8,433.43,508.43,946.48,941.51,1142.92,4641,5241,10163,10109,12277
19-06-02 13:08:37,DY7006,JFK,BCN,6/16/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,909.3,1009.3,1155.1,1349.3,1485.1,595,655,767.3,891.7,999.1,677.86,752.86,873.16,1014.13,1135.84,6731,7331,8731,10201,11401
19-06-02 13:08:37,DI7014,JFK,BCN,6/16/2019,12:45,09:50 +1,15,5,905,1,D82432,London,6h 5m,360.3,460.3,1065.1,645.3,1285.1,248.5,308.5,767.8,453.5,927.8,293.81,368.81,946.48,549.49,1142.92,3138,3738,10163,5890,12277
19-06-02 13:08:37,DI7016,JFK,BCN,6/16/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,421,521,1065.1,626,1285.1,292.8,352.8,767.8,437.8,927.8,346.35,421.35,946.48,532.22,1142.92,3703,4303,10163,5704,12277
19-06-02 13:08:37,DY7012,JFK,BCN,6/16/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,,,1518.4,,1708.4,,,1222,,1380.4,,,1386.86,,1566.39,,,14901,,16833
19-06-02 13:08:53,DY7006,JFK,BCN,6/17/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,1044,1144,1225.1,1304,1485.1,667.4,727.4,810.6,855.9,999.1,759.88,834.88,922.16,973.56,1135.84,7631,8231,9231,9801,11401
19-06-02 13:08:53,DI7914,JFK,BCN,6/17/2019,11:25,09:30 +1,16,5,965,1,D82432,This route has an overnight stop. Departure London 06:30,This route has an overnight stop. Departure London 06:30,433.8,533.8,1065.1,1053.8,1285.1,302.8,362.8,767.8,747.8,927.8,357.86,432.86,946.48,935.75,1142.92,3827,4427,10163,10047,12277
19-06-02 13:08:53,DI7016,JFK,BCN,6/17/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,381,481,1065.1,626,1285.1,262.8,322.8,767.8,437.8,927.8,311.44,386.44,946.48,532.22,1142.92,3328,3928,10163,5704,12277
19-06-02 13:09:08,DI7016,JFK,BCN,6/18/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,433.8,533.8,1065.1,638.8,1285.1,302.8,362.8,767.8,447.8,927.8,357.86,432.86,946.48,543.73,1142.92,3827,4427,10163,5828,12277
19-06-02 13:09:08,DY7012,JFK,BCN,6/18/2019,23:30,23:25 +1,17,55,1075,1,D85575,Copenhagen,7h 30m,1038.4,1138.4,1378.4,1708.4,1708.4,817,877,1099.3,1380.4,1380.4,927.95,1002.95,1247.8,1566.39,1566.39,9962,10562,13404,16833,16833
19-06-02 13:09:23,DI7016,JFK,BCN,6/19/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,575.2,675.2,1065.1,1105.2,1285.1,403.5,463.5,767.8,788.5,927.8,473.71,548.71,946.48,981.79,1142.92,5074,5674,10163,10542,12277
19-06-02 13:09:23,DY7012,JFK,BCN,6/19/2019,23:30,23:25 +1,17,55,1075,1,D85575,Copenhagen,7h 30m,980.2,1080.2,1252.5,1425.2,1582.5,777.3,837.3,999.8,1156.6,1280.9,882.89,957.89,1135.06,1312.73,1453.65,9477,10077,12191,14103,15620
19-06-02 13:09:40,DI7018,JFK,BCN,6/20/2019,22:10,14:20 +1,10,10,610,1,D85501,London,1h 10m,639.4,739.4,1065.1,1259.4,1285.1,463.5,523.5,767.8,908.5,927.8,542.01,617.01,946.48,1119.9,1142.92,5809,6409,10163,12029,12277
19-06-02 13:09:40,DY7002,JFK,BCN,6/20/2019,22:05,16:00 +1,11,55,715,1,D85551,Oslo,1h 15m,1240,1340,1371,,,833.7,893.7,937.3,,,946.87,1021.87,1064.2,,,10167,10767,11430,,
19-06-02 13:09:40,DY7006,JFK,BCN,6/20/2019,23:30,19:15 +1,13,45,825,1,DY4253,Stockholm,2h 40m,1215.9,1315.9,1295.1,1405.9,1485.1,791.1,851.1,853.8,936.4,999.1,900.16,975.16,971.16,1064.84,1135.84,9031,9631,9731,10701,11401
19-06-02 13:09:40,DI7016,JFK,BCN,6/20/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,523.8,623.8,1065.1,1143.8,1285.1,373.5,433.5,767.8,818.5,927.8,438.43,513.43,946.48,1016.32,1142.92,4694,5294,10163,10914,12277
19-06-02 13:09:56,DY7006,JFK,BCN,6/21/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,724,824,1155.1,1304,1485.1,477.1,537.1,767.3,855.9,999.1,544.29,619.29,873.16,973.56,1135.84,5431,6031,8731,9801,11401
19-06-02 13:09:56,DI7016,JFK,BCN,6/21/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,640.3,740.3,1135.1,1270.3,1495.1,448.5,508.5,817.8,903.5,1077.8,526.52,601.52,1008.94,1128.98,1330.39,5642,6242,10835,12126,14294
19-06-02 13:09:56,DY7012,JFK,BCN,6/21/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,1046.4,1146.4,1392.5,1236.4,1582.5,848.9,908.9,1122.5,1007.3,1280.9,964.09,1039.09,1274.12,1143.62,1453.65,10351,10951,13688,12283,15620
19-06-02 13:10:11,DI7014,JFK,BCN,6/22/2019,12:45,09:25 +1,14,40,880,1,D82432,London,5h 40m,562.4,662.4,1065.1,1092.4,1285.1,393.5,453.5,767.8,778.5,927.8,462.2,537.2,946.48,970.28,1142.92,4951,5551,10163,10419,12277
19-06-02 13:10:11,DY7002,JFK,BCN,6/22/2019,22:05,23:35 +1,19,30,1170,1,DY1738,Oslo,8h 50m,704.7,804.7,1231,1334.7,1561,475.8,535.8,843.1,918.5,1097.4,541.19,616.19,957.44,1042.96,1245.69,5801,6401,10281,11201,13383
19-06-02 13:10:26,DY7006,JFK,BCN,6/23/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,,,,1349.3,1485.1,,,,891.7,999.1,,,,1014.13,1135.84,,,,10201,11401
19-06-02 13:10:26,DI7014,JFK,BCN,6/23/2019,12:45,09:50 +1,15,5,905,1,D82432,London,6h 5m,470.9,570.9,1065.1,1130.9,1285.1,333.5,393.5,767.8,808.5,927.8,392.01,467.01,946.48,1004.81,1142.92,4195,4795,10163,10790,12277
19-06-02 13:10:26,DI7016,JFK,BCN,6/23/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,510.9,610.9,1065.1,840.9,1285.1,363.5,423.5,767.8,608.5,927.8,426.92,501.92,946.48,745.81,1142.92,4570,5170,10163,8002,12277
19-06-02 13:10:26,DY7012,JFK,BCN,6/23/2019,22:05,23:25 +1,19,20,1160,1,D85575,Copenhagen,8h 55m,1282.4,1382.4,1392.5,1472.4,1582.5,1035.5,1095.5,1122.5,1193.9,1280.9,1175.48,1250.48,1274.12,1355.01,1453.65,12626,13226,13688,14558,15620
19-06-02 13:10:43,DY7006,JFK,BCN,6/24/2019,21:55,16:00 +1,12,5,725,1,D85551,Stockholm,1h 0m,656.6,756.6,1155.1,,,443.1,503.1,767.3,,,505.77,580.77,873.16,,,5031,5631,8731,,
19-06-02 13:10:43,DI7914,JFK,BCN,6/24/2019,11:25,09:30 +1,16,5,965,1,D82432,This route has an overnight stop. Departure London 06:30,This route has an overnight stop. Departure London 06:30,440.3,540.3,1065.1,770.3,1285.1,308.5,368.5,767.8,553.5,927.8,363.62,438.62,946.48,682.51,1142.92,3889,4489,10163,7321,12277
19-06-02 13:10:43,DI7016,JFK,BCN,6/24/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,393.8,493.8,1065.1,763.8,1285.1,272.8,332.8,767.8,547.8,927.8,322.95,397.95,946.48,676.75,1142.92,3452,4052,10163,7259,12277
19-06-02 13:10:58,DI7016,JFK,BCN,6/25/2019,23:00,22:20 +1,17,20,1040,1,D85503,London,8h 20m,473.8,573.8,1065.1,763.8,1285.1,332.8,392.8,767.8,547.8,927.8,392.77,467.77,946.48,676.75,1142.92,4203,4803,10163,7259,12277
