orig_port_coded,dest_port_coded,days_to_flight,depart_yr,depart_mo,depart_day,duration_total_min,stops,prices_lowfare_USD
0,2,84.0,2019,8,25,870,1,366.7
0,2,84.0,2019,8,25,1045,1,352.6
0,2,85.0,2019,8,26,425,0,399.9
0,2,85.0,2019,8,26,1045,1,360.0
0,2,86.0,2019,8,27,425,0,399.9
0,2,86.0,2019,8,27,955,1,378.6
0,2,87.0,2019,8,28,425,0,439.9
0,2,88.0,2019,8,29,425,0,439.9
0,2,88.0,2019,8,29,950,1,382.6
0,2,88.0,2019,8,29,955,1,402.4
0,2,89.0,2019,8,30,415,0,479.9
0,3,1.0,2019,6,3,620,1,623.6
0,3,1.0,2019,6,3,795,1,1023.6
0,3,1.0,2019,6,3,855,1,623.6
0,3,1.0,2019,6,3,955,1,768.8
0,3,2.0,2019,6,4,575,1,519.2
0,3,2.0,2019,6,4,610,1,972.9
0,3,2.0,2019,6,4,655,1,543.0
0,3,2.0,2019,6,4,780,1,578.8
0,3,2.0,2019,6,4,795,1,516.0
0,3,2.0,2019,6,4,845,1,516.0
0,3,2.0,2019,6,4,870,1,578.8
0,3,3.0,2019,6,5,455,0,469.9
0,3,3.0,2019,6,5,685,1,500.8
0,3,3.0,2019,6,5,720,1,550.8
0,3,3.0,2019,6,5,795,1,523.6
0,3,3.0,2019,6,5,825,1,560.0
0,3,3.0,2019,6,5,830,1,573.6
0,3,4.0,2019,6,6,610,1,895.7
0,3,4.0,2019,6,6,655,1,873.7
0,3,4.0,2019,6,6,795,1,660.4
0,3,4.0,2019,6,6,825,1,687.8
0,3,4.0,2019,6,6,845,1,660.4
0,3,5.0,2019,6,7,805,1,771.3
0,3,6.0,2019,6,8,625,1,684.4
0,3,6.0,2019,6,8,655,1,997.9
0,3,6.0,2019,6,8,745,1,1013.4
0,3,6.0,2019,6,8,795,1,730.0
0,3,6.0,2019,6,8,805,1,727.8
0,3,6.0,2019,6,8,870,1,997.9
0,3,6.0,2019,6,8,950,1,997.9
0,3,6.0,2019,6,8,1005,1,730.0
0,3,6.0,2019,6,8,1040,1,997.9
0,3,6.0,2019,6,8,1045,1,600.8
0,3,7.0,2019,6,9,455,0,469.9
0,3,7.0,2019,6,9,685,1,599.6
0,3,7.0,2019,6,9,690,1,1047.2
0,3,7.0,2019,6,9,735,1,559.6
0,3,7.0,2019,6,9,795,1,630.0
0,3,7.0,2019,6,9,825,1,748.9
0,3,7.0,2019,6,9,845,1,590.0
0,3,8.0,2019,6,10,620,1,398.0
0,3,8.0,2019,6,10,690,1,976.6
0,3,8.0,2019,6,10,765,1,976.6
0,3,8.0,2019,6,10,795,1,398.0
0,3,8.0,2019,6,10,830,1,804.6
0,3,8.0,2019,6,10,855,1,398.0
0,3,8.0,2019,6,10,870,1,1023.7
0,3,8.0,2019,6,10,955,1,478.0
0,3,8.0,2019,6,10,965,1,1036.0
0,3,9.0,2019,6,11,455,0,379.9
0,3,9.0,2019,6,11,575,1,737.9
0,3,9.0,2019,6,11,610,1,438.0
0,3,9.0,2019,6,11,655,1,737.9
0,3,9.0,2019,6,11,780,1,737.9
0,3,9.0,2019,6,11,795,1,438.0
0,3,9.0,2019,6,11,805,1,718.4
0,3,9.0,2019,6,11,830,1,624.2
0,3,9.0,2019,6,11,845,1,438.0
0,3,9.0,2019,6,11,870,1,777.3
0,3,10.0,2019,6,12,455,0,379.9
0,3,10.0,2019,6,12,685,1,778.0
0,3,10.0,2019,6,12,795,1,778.0
0,3,10.0,2019,6,12,825,1,413.3
0,3,10.0,2019,6,12,830,1,578.6
0,3,11.0,2019,6,13,595,1,966.0
0,3,11.0,2019,6,13,610,1,584.4
0,3,11.0,2019,6,13,655,1,839.2
0,3,11.0,2019,6,13,670,1,977.2
0,3,11.0,2019,6,13,775,1,999.6
0,3,11.0,2019,6,13,780,1,886.9
0,3,11.0,2019,6,13,795,1,554.0
0,3,11.0,2019,6,13,825,1,520.0
0,3,11.0,2019,6,13,830,1,661.0
0,3,11.0,2019,6,13,845,1,554.0
0,3,12.0,2019,6,14,455,0,469.9
0,3,12.0,2019,6,14,805,1,857.9
0,3,12.0,2019,6,14,830,1,683.8
0,3,13.0,2019,6,15,625,1,600.8
0,3,13.0,2019,6,15,660,1,955.3
0,3,13.0,2019,6,15,795,1,593.2
0,3,13.0,2019,6,15,805,1,560.0
0,3,13.0,2019,6,15,930,1,943.4
0,3,13.0,2019,6,15,1005,1,927.9
0,3,13.0,2019,6,15,1005,1,638.8
0,3,13.0,2019,6,15,1045,1,528.0
0,3,14.0,2019,6,16,570,1,857.9
0,3,14.0,2019,6,16,685,1,438.0
0,3,14.0,2019,6,16,695,1,857.9
0,3,14.0,2019,6,16,735,1,398.0
0,3,14.0,2019,6,16,795,1,438.0
0,3,14.0,2019,6,16,825,1,489.5
0,3,14.0,2019,6,16,845,1,398.0
0,3,14.0,2019,6,16,855,1,609.0
0,3,14.0,2019,6,16,860,1,857.9
0,3,15.0,2019,6,17,620,1,398.0
0,3,15.0,2019,6,17,795,1,398.0
0,3,15.0,2019,6,17,830,1,515.8
0,3,15.0,2019,6,17,855,1,398.0
0,3,15.0,2019,6,17,870,1,953.7
0,3,15.0,2019,6,17,955,1,415.1
0,3,16.0,2019,6,18,455,0,424.9
0,3,16.0,2019,6,18,610,1,398.0
0,3,16.0,2019,6,18,655,1,773.0
0,3,16.0,2019,6,18,780,1,808.8
0,3,16.0,2019,6,18,795,1,398.0
0,3,16.0,2019,6,18,805,1,459.0
0,3,16.0,2019,6,18,830,1,578.6
0,3,16.0,2019,6,18,845,1,398.0
0,3,16.0,2019,6,18,875,1,415.1
0,3,16.0,2019,6,18,945,1,808.8
0,3,17.0,2019,6,19,455,0,649.9
0,3,17.0,2019,6,19,685,1,528.0
0,3,17.0,2019,6,19,795,1,535.6
0,3,17.0,2019,6,19,825,1,514.2
0,3,17.0,2019,6,19,830,1,578.6
0,3,18.0,2019,6,20,610,1,498.8
0,3,18.0,2019,6,20,670,1,1012.5
0,3,18.0,2019,6,20,775,1,990.1
0,3,18.0,2019,6,20,780,1,1120.7
0,3,18.0,2019,6,20,795,1,468.4
0,3,18.0,2019,6,20,825,1,514.2
0,3,18.0,2019,6,20,830,1,618.6
0,3,18.0,2019,6,20,845,1,468.4
0,3,18.0,2019,6,20,870,1,1096.9
0,3,19.0,2019,6,21,830,1,618.6
0,3,19.0,2019,6,21,870,1,483.7
0,3,20.0,2019,6,22,625,1,600.8
0,3,20.0,2019,6,22,660,1,758.2
0,3,20.0,2019,6,22,795,1,578.0
0,3,20.0,2019,6,22,805,1,737.3
0,3,20.0,2019,6,22,930,1,633.0
0,3,20.0,2019,6,22,1005,1,597.3
0,3,20.0,2019,6,22,1005,1,593.2
0,3,20.0,2019,6,22,1045,1,528.0
0,3,21.0,2019,6,23,570,1,578.8
0,3,21.0,2019,6,23,685,1,460.8
0,3,21.0,2019,6,23,695,1,590.7
0,3,21.0,2019,6,23,735,1,420.8
0,3,21.0,2019,6,23,795,1,620.4
0,3,21.0,2019,6,23,825,1,514.2
0,3,21.0,2019,6,23,845,1,580.4
0,3,21.0,2019,6,23,855,1,609.0
0,3,21.0,2019,6,23,860,1,531.1
0,3,22.0,2019,6,24,620,1,398.0
0,3,22.0,2019,6,24,795,1,398.0
0,3,22.0,2019,6,24,830,1,555.8
0,3,22.0,2019,6,24,855,1,398.0
0,3,22.0,2019,6,24,870,1,589.6
0,3,22.0,2019,6,24,955,1,415.1
0,3,23.0,2019,6,25,610,1,478.0
0,3,23.0,2019,6,25,655,1,597.3
0,3,23.0,2019,6,25,780,1,692.6
0,3,23.0,2019,6,25,795,1,478.0
0,3,23.0,2019,6,25,805,1,523.7
0,3,23.0,2019,6,25,830,1,555.8
0,3,23.0,2019,6,25,845,1,478.0
0,3,23.0,2019,6,25,875,1,455.1
0,3,23.0,2019,6,25,945,1,621.1
0,3,24.0,2019,6,26,685,1,638.0
0,3,24.0,2019,6,26,730,1,708.0
0,3,24.0,2019,6,26,795,1,638.0
0,3,24.0,2019,6,26,825,1,623.3
0,3,24.0,2019,6,26,830,1,645.8
0,3,24.0,2019,6,26,840,1,708.0
0,3,25.0,2019,6,27,610,1,800.8
0,3,25.0,2019,6,27,655,1,1061.1
0,3,25.0,2019,6,27,670,1,931.3
0,3,25.0,2019,6,27,775,1,906.6
0,3,25.0,2019,6,27,780,1,1073.0
0,3,25.0,2019,6,27,795,1,738.4
0,3,25.0,2019,6,27,825,1,734.2
0,3,25.0,2019,6,27,830,1,783.4
0,3,25.0,2019,6,27,845,1,808.4
0,3,25.0,2019,6,27,870,1,1084.9
0,3,26.0,2019,6,28,830,1,783.4
0,3,26.0,2019,6,28,870,1,703.7
0,3,27.0,2019,6,29,625,1,1000.8
0,3,27.0,2019,6,29,660,1,874.9
0,3,27.0,2019,6,29,795,1,993.2
0,3,27.0,2019,6,29,805,1,786.8
0,3,27.0,2019,6,29,930,1,827.3
0,3,27.0,2019,6,29,1005,1,827.3
0,3,27.0,2019,6,29,1005,1,993.2
0,3,27.0,2019,6,29,1045,1,685.1
0,3,28.0,2019,6,30,570,1,991.1
0,3,28.0,2019,6,30,685,1,550.8
0,3,28.0,2019,6,30,695,1,967.3
0,3,28.0,2019,6,30,735,1,460.8
0,3,28.0,2019,6,30,795,1,550.8
0,3,28.0,2019,6,30,825,1,483.7
0,3,28.0,2019,6,30,845,1,460.8
0,3,28.0,2019,6,30,855,1,578.6
0,3,28.0,2019,6,30,860,1,991.1
0,3,29.0,2019,7,1,620,1,455.1
0,3,29.0,2019,7,1,795,1,415.1
0,3,29.0,2019,7,1,830,1,605.0
0,3,29.0,2019,7,1,855,1,455.1
0,3,29.0,2019,7,1,870,1,701.3
0,3,29.0,2019,7,1,955,1,455.1
0,3,30.0,2019,7,2,610,1,398.0
0,3,30.0,2019,7,2,655,1,873.4
0,3,30.0,2019,7,2,780,1,873.4
0,3,30.0,2019,7,2,795,1,453.2
0,3,30.0,2019,7,2,805,1,483.7
0,3,30.0,2019,7,2,830,1,443.4
0,3,30.0,2019,7,2,845,1,413.2
0,3,30.0,2019,7,2,875,1,375.1
0,3,30.0,2019,7,2,945,1,863.9
0,3,31.0,2019,7,3,685,1,485.6
0,3,31.0,2019,7,3,730,1,485.6
0,3,31.0,2019,7,3,795,1,478.0
0,3,31.0,2019,7,3,825,1,508.5
0,3,31.0,2019,7,3,830,1,483.4
0,3,31.0,2019,7,3,840,1,478.0
0,3,32.0,2019,7,4,610,1,439.6
0,3,32.0,2019,7,4,655,1,687.3
0,3,32.0,2019,7,4,670,1,510.1
0,3,32.0,2019,7,4,775,1,496.6
0,3,32.0,2019,7,4,780,1,663.4
0,3,32.0,2019,7,4,795,1,409.2
0,3,32.0,2019,7,4,825,1,419.0
0,3,32.0,2019,7,4,830,1,443.4
0,3,32.0,2019,7,4,845,1,409.2
0,3,32.0,2019,7,4,870,1,653.9
0,3,33.0,2019,7,5,455,0,274.9
0,3,33.0,2019,7,5,830,1,346.2
0,3,33.0,2019,7,5,870,1,388.5
0,3,34.0,2019,7,6,625,1,420.8
0,3,34.0,2019,7,6,660,1,495.3
0,3,34.0,2019,7,6,795,1,420.8
0,3,34.0,2019,7,6,805,1,449.5
0,3,34.0,2019,7,6,930,1,467.9
0,3,34.0,2019,7,6,1005,1,467.9
0,3,34.0,2019,7,6,1005,1,413.2
0,3,34.0,2019,7,6,1045,1,295.1
0,3,35.0,2019,7,7,455,0,274.9
0,3,35.0,2019,7,7,570,1,495.3
0,3,35.0,2019,7,7,685,1,295.8
0,3,35.0,2019,7,7,695,1,467.9
0,3,35.0,2019,7,7,735,1,340.8
0,3,35.0,2019,7,7,795,1,295.8
0,3,35.0,2019,7,7,825,1,379.0
0,3,35.0,2019,7,7,845,1,340.8
0,3,35.0,2019,7,7,855,1,308.6
0,3,35.0,2019,7,7,860,1,467.9
0,3,36.0,2019,7,8,620,1,280.6
0,3,36.0,2019,7,8,795,1,340.8
0,3,36.0,2019,7,8,830,1,301.0
0,3,36.0,2019,7,8,855,1,295.8
0,3,36.0,2019,7,8,870,1,456.6
0,3,36.0,2019,7,8,955,1,250.1
0,3,37.0,2019,7,9,455,0,334.9
0,3,37.0,2019,7,9,610,1,280.6
0,3,37.0,2019,7,9,655,1,517.9
0,3,37.0,2019,7,9,780,1,517.9
0,3,37.0,2019,7,9,795,1,325.6
0,3,37.0,2019,7,9,805,1,379.0
0,3,37.0,2019,7,9,830,1,288.6
0,3,37.0,2019,7,9,845,1,280.6
0,3,37.0,2019,7,9,875,1,250.1
0,3,37.0,2019,7,9,945,1,517.9
0,3,38.0,2019,7,10,455,0,334.9
0,3,38.0,2019,7,10,685,1,295.8
0,3,38.0,2019,7,10,730,1,295.8
0,3,38.0,2019,7,10,795,1,295.8
0,3,38.0,2019,7,10,825,1,348.5
0,3,38.0,2019,7,10,830,1,301.0
0,3,38.0,2019,7,10,840,1,295.8
0,3,39.0,2019,7,11,610,1,470.0
0,3,39.0,2019,7,11,655,1,523.9
0,3,39.0,2019,7,11,670,1,316.6
0,3,39.0,2019,7,11,775,1,316.6
0,3,39.0,2019,7,11,780,1,517.9
0,3,39.0,2019,7,11,795,1,349.0
0,3,39.0,2019,7,11,825,1,474.2
0,3,39.0,2019,7,11,830,1,308.6
0,3,39.0,2019,7,11,845,1,394.0
0,3,39.0,2019,7,11,870,1,517.9
0,3,40.0,2019,7,12,455,0,469.9
0,3,40.0,2019,7,12,830,1,399.4
0,3,40.0,2019,7,12,870,1,504.7
0,3,41.0,2019,7,13,625,1,470.0
0,3,41.0,2019,7,13,660,1,455.3
0,3,41.0,2019,7,13,795,1,363.6
0,3,41.0,2019,7,13,805,1,424.7
0,3,41.0,2019,7,13,930,1,427.9
0,3,41.0,2019,7,13,1005,1,427.9
0,3,41.0,2019,7,13,1005,1,470.0
0,3,41.0,2019,7,13,1045,1,470.0
0,3,42.0,2019,7,14,455,0,334.9
0,3,42.0,2019,7,14,570,1,523.9
0,3,42.0,2019,7,14,685,1,425.0
0,3,42.0,2019,7,14,695,1,517.9
0,3,42.0,2019,7,14,795,1,425.0
0,3,42.0,2019,7,14,825,1,424.7
0,3,42.0,2019,7,14,855,1,425.4
0,3,42.0,2019,7,14,860,1,517.9
0,3,42.0,2019,7,14,870,1,280.6
0,3,42.0,2019,7,14,870,1,456.6
0,3,43.0,2019,7,15,620,1,410.0
0,3,43.0,2019,7,15,795,1,410.0
0,3,43.0,2019,7,15,830,1,364.6
0,3,43.0,2019,7,15,855,1,410.0
0,3,43.0,2019,7,15,870,1,376.6
0,3,43.0,2019,7,15,955,1,258.0
0,3,44.0,2019,7,16,455,0,334.9
0,3,44.0,2019,7,16,610,1,288.4
0,3,44.0,2019,7,16,655,1,517.9
0,3,44.0,2019,7,16,780,1,517.9
0,3,44.0,2019,7,16,795,1,288.4
0,3,44.0,2019,7,16,805,1,394.2
0,3,44.0,2019,7,16,830,1,303.8
0,3,44.0,2019,7,16,845,1,288.4
0,3,44.0,2019,7,16,875,1,258.0
0,3,44.0,2019,7,16,945,1,517.9
0,3,45.0,2019,7,17,455,0,304.9
0,3,45.0,2019,7,17,685,1,390.0
0,3,45.0,2019,7,17,730,1,410.0
0,3,45.0,2019,7,17,795,1,390.0
0,3,45.0,2019,7,17,825,1,354.2
0,3,45.0,2019,7,17,830,1,281.0
0,3,45.0,2019,7,17,840,1,410.0
0,3,46.0,2019,7,18,610,1,364.4
0,3,46.0,2019,7,18,655,1,557.9
0,3,46.0,2019,7,18,670,1,346.6
0,3,46.0,2019,7,18,775,1,346.6
0,3,46.0,2019,7,18,780,1,557.9
0,3,46.0,2019,7,18,795,1,379.4
0,3,46.0,2019,7,18,825,1,440.0
0,3,46.0,2019,7,18,830,1,353.8
0,3,46.0,2019,7,18,845,1,364.4
0,3,46.0,2019,7,18,870,1,557.9
0,3,47.0,2019,7,19,455,0,514.9
0,3,47.0,2019,7,19,830,1,399.8
0,3,47.0,2019,7,19,870,1,424.7
0,3,48.0,2019,7,20,625,1,424.4
0,3,48.0,2019,7,20,660,1,473.9
0,3,48.0,2019,7,20,795,1,424.4
0,3,48.0,2019,7,20,805,1,440.0
0,3,48.0,2019,7,20,930,1,467.9
0,3,48.0,2019,7,20,1005,1,467.9
0,3,48.0,2019,7,20,1005,1,424.4
0,3,48.0,2019,7,20,1045,1,364.2
0,3,49.0,2019,7,21,455,0,424.9
0,3,49.0,2019,7,21,570,1,473.9
0,3,49.0,2019,7,21,685,1,354.4
0,3,49.0,2019,7,21,695,1,467.9
0,3,49.0,2019,7,21,735,1,364.4
0,3,49.0,2019,7,21,795,1,354.4
0,3,49.0,2019,7,21,825,1,430.5
0,3,49.0,2019,7,21,845,1,364.4
0,3,49.0,2019,7,21,855,1,395.0
0,3,49.0,2019,7,21,860,1,467.9
0,3,50.0,2019,7,22,620,1,349.2
0,3,50.0,2019,7,22,795,1,359.6
0,3,50.0,2019,7,22,830,1,349.4
0,3,50.0,2019,7,22,855,1,379.6
0,3,50.0,2019,7,22,870,1,346.6
0,3,50.0,2019,7,22,955,1,278.4
0,3,51.0,2019,7,23,455,0,379.9
0,3,51.0,2019,7,23,610,1,390.0
0,3,51.0,2019,7,23,655,1,467.9
0,3,51.0,2019,7,23,780,1,467.9
0,3,51.0,2019,7,23,795,1,329.2
0,3,51.0,2019,7,23,805,1,354.2
0,3,51.0,2019,7,23,830,1,299.0
0,3,51.0,2019,7,23,845,1,329.2
0,3,51.0,2019,7,23,945,1,467.9
0,3,51.0,2019,7,23,955,1,276.0
0,3,52.0,2019,7,24,455,0,379.9
0,3,52.0,2019,7,24,685,1,390.0
0,3,52.0,2019,7,24,730,1,400.0
0,3,52.0,2019,7,24,795,1,359.6
0,3,52.0,2019,7,24,825,1,400.0
0,3,52.0,2019,7,24,830,1,319.0
0,3,52.0,2019,7,24,840,1,369.6
0,3,53.0,2019,7,25,610,1,425.0
0,3,53.0,2019,7,25,655,1,697.9
0,3,53.0,2019,7,25,670,1,406.6
0,3,53.0,2019,7,25,775,1,406.6
0,3,53.0,2019,7,25,780,1,697.9
0,3,53.0,2019,7,25,795,1,359.6
0,3,53.0,2019,7,25,825,1,516.3
0,3,53.0,2019,7,25,830,1,339.0
0,3,53.0,2019,7,25,845,1,394.6
0,3,53.0,2019,7,25,870,1,697.9
0,3,54.0,2019,7,26,455,0,379.9
0,3,54.0,2019,7,26,830,1,384.6
0,3,54.0,2019,7,26,870,1,384.7
0,3,55.0,2019,7,27,625,1,409.2
0,3,55.0,2019,7,27,660,1,517.9
0,3,55.0,2019,7,27,795,1,409.2
0,3,55.0,2019,7,27,805,1,470.5
0,3,55.0,2019,7,27,930,1,517.9
0,3,55.0,2019,7,27,1005,1,517.9
0,3,55.0,2019,7,27,1005,1,363.6
0,3,55.0,2019,7,27,1045,1,296.0
0,3,56.0,2019,7,28,455,0,334.9
0,3,56.0,2019,7,28,570,1,467.9
0,3,56.0,2019,7,28,685,1,286.0
0,3,56.0,2019,7,28,695,1,467.9
0,3,56.0,2019,7,28,735,1,286.0
0,3,56.0,2019,7,28,795,1,339.2
0,3,56.0,2019,7,28,825,1,501.0
0,3,56.0,2019,7,28,845,1,339.2
0,3,56.0,2019,7,28,855,1,354.2
0,3,56.0,2019,7,28,860,1,467.9
0,3,57.0,2019,7,29,620,1,349.2
0,3,57.0,2019,7,29,795,1,369.6
0,3,57.0,2019,7,29,830,1,319.0
0,3,57.0,2019,7,29,855,1,379.6
0,3,57.0,2019,7,29,870,1,346.6
0,3,57.0,2019,7,29,955,1,286.0
0,3,58.0,2019,7,30,455,0,469.9
0,3,58.0,2019,7,30,610,1,349.2
0,3,58.0,2019,7,30,655,1,517.9
0,3,58.0,2019,7,30,780,1,517.9
0,3,58.0,2019,7,30,795,1,349.2
0,3,58.0,2019,7,30,805,1,470.5
0,3,58.0,2019,7,30,830,1,281.0
0,3,58.0,2019,7,30,845,1,349.2
0,3,58.0,2019,7,30,945,1,517.9
0,3,58.0,2019,7,30,955,1,265.6
0,3,59.0,2019,7,31,455,0,334.9
0,3,59.0,2019,7,31,685,1,409.2
0,3,59.0,2019,7,31,795,1,409.2
0,3,59.0,2019,7,31,825,1,440.0
0,3,59.0,2019,7,31,830,1,353.8
0,3,60.0,2019,8,1,610,1,409.2
0,3,60.0,2019,8,1,655,1,613.9
0,3,60.0,2019,8,1,670,1,496.6
0,3,60.0,2019,8,1,775,1,496.6
0,3,60.0,2019,8,1,780,1,607.9
0,3,60.0,2019,8,1,795,1,409.2
0,3,60.0,2019,8,1,825,1,525.8
0,3,60.0,2019,8,1,830,1,426.2
0,3,60.0,2019,8,1,845,1,409.2
0,3,60.0,2019,8,1,870,1,607.9
0,3,61.0,2019,8,2,455,0,379.9
0,3,61.0,2019,8,2,830,1,439.4
0,3,62.0,2019,8,3,625,1,356.0
0,3,62.0,2019,8,3,660,1,523.9
0,3,62.0,2019,8,3,795,1,363.6
0,3,62.0,2019,8,3,805,1,506.8
0,3,62.0,2019,8,3,930,1,517.9
0,3,62.0,2019,8,3,1005,1,517.9
0,3,62.0,2019,8,3,1005,1,363.6
0,3,62.0,2019,8,3,1045,1,348.4
0,3,63.0,2019,8,4,455,0,334.9
0,3,63.0,2019,8,4,570,1,467.9
0,3,63.0,2019,8,4,685,1,318.6
0,3,63.0,2019,8,4,695,1,467.9
0,3,63.0,2019,8,4,735,1,318.6
0,3,63.0,2019,8,4,795,1,333.8
0,3,63.0,2019,8,4,825,1,430.5
0,3,63.0,2019,8,4,845,1,333.8
0,3,63.0,2019,8,4,855,1,361.4
0,3,63.0,2019,8,4,860,1,467.9
0,3,64.0,2019,8,5,620,1,348.4
0,3,64.0,2019,8,5,795,1,318.6
0,3,64.0,2019,8,5,830,1,354.2
0,3,64.0,2019,8,5,855,1,363.6
0,3,64.0,2019,8,5,870,1,346.6
0,3,64.0,2019,8,5,955,1,280.6
0,3,65.0,2019,8,6,455,0,304.9
0,3,65.0,2019,8,6,610,1,303.4
0,3,65.0,2019,8,6,655,1,467.9
0,3,65.0,2019,8,6,780,1,467.9
0,3,65.0,2019,8,6,795,1,311.0
0,3,65.0,2019,8,6,805,1,464.7
0,3,65.0,2019,8,6,830,1,331.4
0,3,65.0,2019,8,6,845,1,311.0
0,3,65.0,2019,8,6,945,1,467.9
0,3,65.0,2019,8,6,955,1,280.6
0,3,66.0,2019,8,7,455,0,379.9
0,3,66.0,2019,8,7,685,1,333.8
0,3,66.0,2019,8,7,730,1,378.8
0,3,66.0,2019,8,7,795,1,333.8
0,3,66.0,2019,8,7,825,1,434.2
0,3,66.0,2019,8,7,830,1,323.8
0,3,66.0,2019,8,7,840,1,378.8
0,3,67.0,2019,8,8,610,1,434.0
0,3,67.0,2019,8,8,655,1,523.9
0,3,67.0,2019,8,8,670,1,376.6
0,3,67.0,2019,8,8,775,1,376.6
0,3,67.0,2019,8,8,780,1,523.9
0,3,67.0,2019,8,8,795,1,378.8
0,3,67.0,2019,8,8,825,1,409.5
0,3,67.0,2019,8,8,830,1,346.2
0,3,67.0,2019,8,8,845,1,418.8
0,3,67.0,2019,8,8,870,1,517.9
0,3,68.0,2019,8,9,455,0,379.9
0,3,68.0,2019,8,9,830,1,449.0
0,3,69.0,2019,8,10,625,1,420.8
0,3,69.0,2019,8,10,655,1,467.9
0,3,69.0,2019,8,10,745,1,467.9
0,3,69.0,2019,8,10,795,1,443.6
0,3,69.0,2019,8,10,805,1,489.5
0,3,69.0,2019,8,10,870,1,467.9
0,3,69.0,2019,8,10,950,1,467.9
0,3,69.0,2019,8,10,1005,1,413.2
0,3,69.0,2019,8,10,1040,1,467.9
0,3,69.0,2019,8,10,1045,1,380.8
0,3,70.0,2019,8,11,455,0,274.9
0,3,70.0,2019,8,11,570,1,467.9
0,3,70.0,2019,8,11,685,1,340.8
0,3,70.0,2019,8,11,690,1,316.6
0,3,70.0,2019,8,11,695,1,467.9
0,3,70.0,2019,8,11,735,1,340.8
0,3,70.0,2019,8,11,765,1,316.6
0,3,70.0,2019,8,11,785,1,467.9
0,3,70.0,2019,8,11,795,1,340.8
0,3,70.0,2019,8,11,825,1,449.5
0,3,71.0,2019,8,12,620,1,358.0
0,3,71.0,2019,8,12,690,1,406.6
0,3,71.0,2019,8,12,765,1,406.6
0,3,71.0,2019,8,12,795,1,365.6
0,3,71.0,2019,8,12,830,1,331.0
0,3,71.0,2019,8,12,855,1,365.6
0,3,71.0,2019,8,12,870,1,406.6
0,3,71.0,2019,8,12,955,1,358.0
0,3,71.0,2019,8,12,965,1,406.6
0,3,72.0,2019,8,13,455,0,244.9
0,3,72.0,2019,8,13,575,1,397.9
0,3,72.0,2019,8,13,610,1,358.0
0,3,72.0,2019,8,13,655,1,397.9
0,3,72.0,2019,8,13,780,1,397.9
0,3,72.0,2019,8,13,795,1,358.0
0,3,72.0,2019,8,13,805,1,419.0
0,3,72.0,2019,8,13,830,1,315.8
0,3,72.0,2019,8,13,845,1,358.0
0,3,72.0,2019,8,13,870,1,397.9
0,3,73.0,2019,8,14,455,0,304.9
0,3,73.0,2019,8,14,685,1,413.2
0,3,73.0,2019,8,14,795,1,405.6
0,3,73.0,2019,8,14,825,1,419.0
0,3,73.0,2019,8,14,830,1,323.4
0,3,74.0,2019,8,15,595,1,406.6
0,3,74.0,2019,8,15,610,1,443.6
0,3,74.0,2019,8,15,655,1,523.9
0,3,74.0,2019,8,15,670,1,406.6
0,3,74.0,2019,8,15,775,1,406.6
0,3,74.0,2019,8,15,780,1,523.9
0,3,74.0,2019,8,15,795,1,420.8
0,3,74.0,2019,8,15,825,1,419.0
0,3,74.0,2019,8,15,830,1,418.6
0,3,74.0,2019,8,15,845,1,420.8
0,3,75.0,2019,8,16,455,0,514.9
0,3,75.0,2019,8,16,750,1,517.9
0,3,75.0,2019,8,16,830,1,483.4
0,3,76.0,2019,8,17,625,1,460.8
0,3,76.0,2019,8,17,655,1,483.4
0,3,76.0,2019,8,17,745,1,467.9
0,3,76.0,2019,8,17,795,1,483.6
0,3,76.0,2019,8,17,805,1,474.2
0,3,76.0,2019,8,17,870,1,467.9
0,3,76.0,2019,8,17,950,1,467.9
0,3,76.0,2019,8,17,1005,1,453.2
0,3,76.0,2019,8,17,1040,1,467.9
0,3,76.0,2019,8,17,1045,1,420.8
0,3,77.0,2019,8,18,455,0,244.9
0,3,77.0,2019,8,18,570,1,397.9
0,3,77.0,2019,8,18,685,1,420.8
0,3,77.0,2019,8,18,690,1,316.6
0,3,77.0,2019,8,18,695,1,397.9
0,3,77.0,2019,8,18,735,1,420.8
0,3,77.0,2019,8,18,765,1,316.6
0,3,77.0,2019,8,18,785,1,397.9
0,3,77.0,2019,8,18,795,1,420.8
0,3,77.0,2019,8,18,825,1,434.2
0,3,78.0,2019,8,19,620,1,398.0
0,3,78.0,2019,8,19,690,1,376.6
0,3,78.0,2019,8,19,765,1,376.6
0,3,78.0,2019,8,19,795,1,398.0
0,3,78.0,2019,8,19,830,1,411.0
0,3,78.0,2019,8,19,855,1,398.0
0,3,78.0,2019,8,19,870,1,376.6
0,3,78.0,2019,8,19,955,1,398.0
0,3,78.0,2019,8,19,965,1,376.6
0,3,79.0,2019,8,20,455,0,304.9
0,3,79.0,2019,8,20,575,1,367.9
0,3,79.0,2019,8,20,610,1,398.0
0,3,79.0,2019,8,20,655,1,367.9
0,3,79.0,2019,8,20,780,1,367.9
0,3,79.0,2019,8,20,795,1,398.0
0,3,79.0,2019,8,20,805,1,428.5
0,3,79.0,2019,8,20,830,1,363.4
0,3,79.0,2019,8,20,845,1,398.0
0,3,79.0,2019,8,20,870,1,367.9
0,3,80.0,2019,8,21,455,0,304.9
0,3,80.0,2019,8,21,685,1,445.6
0,3,80.0,2019,8,21,730,1,445.6
0,3,80.0,2019,8,21,795,1,438.0
