,date_year,date_month,date_day,price,fare_type,date
1,2019,10,16,335.8,standard_lowfare,2019-10-16
2,2019,10,16,248.9,standard_lowfare,2019-10-16
3,2019,10,16,335.8,standard_lowfare,2019-10-16
4,2019,10,16,298.4,standard_lowfare,2019-10-16
5,2019,10,16,248.9,standard_lowfare,2019-10-16
0,2019,10,17,189.9,standard_lowfare,2019-10-17
1,2019,10,17,268.9,standard_lowfare,2019-10-17
2,2019,10,17,286.5,standard_lowfare,2019-10-17
3,2019,10,17,328.4,standard_lowfare,2019-10-17
4,2019,10,17,300.8,standard_lowfare,2019-10-17
0,2019,10,18,268.9,standard_lowfare,2019-10-18
0,2019,10,19,339.9,standard_lowfare,2019-10-19
1,2019,10,19,374.7,standard_lowfare,2019-10-19
2,2019,10,19,511.6,standard_lowfare,2019-10-19
3,2019,10,19,339.8,standard_lowfare,2019-10-19
4,2019,10,19,315.8,standard_lowfare,2019-10-19
0,2019,10,20,375.8,standard_lowfare,2019-10-20
1,2019,10,20,375.8,standard_lowfare,2019-10-20
2,2019,10,20,301.4,standard_lowfare,2019-10-20
3,2019,10,20,298.4,standard_lowfare,2019-10-20
4,2019,10,20,248.9,standard_lowfare,2019-10-20
5,2019,10,20,300.8,standard_lowfare,2019-10-20
0,2019,10,21,353.6,standard_lowfare,2019-10-21
1,2019,10,21,353.6,standard_lowfare,2019-10-21
2,2019,10,21,268.9,standard_lowfare,2019-10-21
3,2019,10,21,353.6,standard_lowfare,2019-10-21
4,2019,10,21,278.4,standard_lowfare,2019-10-21
5,2019,10,21,268.9,standard_lowfare,2019-10-21
0,2019,10,22,299.9,standard_lowfare,2019-10-22
1,2019,10,22,248.9,standard_lowfare,2019-10-22
2,2019,10,22,248.9,standard_lowfare,2019-10-22
3,2019,10,22,278.4,standard_lowfare,2019-10-22
0,2019,10,23,305.8,standard_lowfare,2019-10-23
1,2019,10,23,305.8,standard_lowfare,2019-10-23
2,2019,10,23,248.9,standard_lowfare,2019-10-23
3,2019,10,23,305.8,standard_lowfare,2019-10-23
4,2019,10,23,298.4,standard_lowfare,2019-10-23
5,2019,10,23,248.9,standard_lowfare,2019-10-23
0,2019,10,24,299.9,standard_lowfare,2019-10-24
1,2019,10,24,248.9,standard_lowfare,2019-10-24
2,2019,10,24,266.5,standard_lowfare,2019-10-24
3,2019,10,24,298.4,standard_lowfare,2019-10-24
4,2019,10,24,300.8,standard_lowfare,2019-10-24
0,2019,10,25,298.9,standard_lowfare,2019-10-25
0,2019,10,26,443.0,standard_lowfare,2019-10-26
1,2019,10,26,454.7,standard_lowfare,2019-10-26
2,2019,10,26,315.8,standard_lowfare,2019-10-26
3,2019,10,26,419.8,standard_lowfare,2019-10-26
0,2019,10,27,391.4,standard_lowfare,2019-10-27
1,2019,10,27,371.2,standard_lowfare,2019-10-27
2,2019,10,27,304.2,standard_lowfare,2019-10-27
3,2019,10,27,391.4,standard_lowfare,2019-10-27
0,2019,10,28,337.4,standard_lowfare,2019-10-28
1,2019,10,28,337.4,standard_lowfare,2019-10-28
0,2019,10,29,321.4,standard_lowfare,2019-10-29
1,2019,10,29,321.4,standard_lowfare,2019-10-29
0,2019,10,30,337.4,standard_lowfare,2019-10-30
1,2019,10,30,409.9,standard_lowfare,2019-10-30
2,2019,10,30,337.4,standard_lowfare,2019-10-30
0,2019,10,31,337.4,standard_lowfare,2019-10-31
1,2019,10,31,369.9,standard_lowfare,2019-10-31
2,2019,10,31,337.4,standard_lowfare,2019-10-31
0,2019,11,02,539.3,standard_lowfare,2019-11-02
1,2019,11,02,539.3,standard_lowfare,2019-11-02
2,2019,11,02,518.8,standard_lowfare,2019-11-02
3,2019,11,02,539.3,standard_lowfare,2019-11-02
0,2019,11,03,409.4,standard_lowfare,2019-11-03
1,2019,11,03,416.4,standard_lowfare,2019-11-03
2,2019,11,03,328.4,standard_lowfare,2019-11-03
3,2019,11,03,409.4,standard_lowfare,2019-11-03
0,2019,11,04,263.9,standard_lowfare,2019-11-04
1,2019,11,04,263.9,standard_lowfare,2019-11-04
0,2019,11,05,248.9,standard_lowfare,2019-11-05
1,2019,11,05,248.9,standard_lowfare,2019-11-05
0,2019,11,06,248.9,standard_lowfare,2019-11-06
1,2019,11,06,328.4,standard_lowfare,2019-11-06
2,2019,11,06,248.9,standard_lowfare,2019-11-06
0,2019,11,07,263.9,standard_lowfare,2019-11-07
1,2019,11,07,278.4,standard_lowfare,2019-11-07
2,2019,11,07,281.5,standard_lowfare,2019-11-07
0,2019,11,09,343.0,standard_lowfare,2019-11-09
1,2019,11,09,354.7,standard_lowfare,2019-11-09
2,2019,11,09,315.8,standard_lowfare,2019-11-09
3,2019,11,09,331.4,standard_lowfare,2019-11-09
0,2019,11,10,301.4,standard_lowfare,2019-11-10
1,2019,11,10,283.4,standard_lowfare,2019-11-10
2,2019,11,10,298.4,standard_lowfare,2019-11-10
3,2019,11,10,248.9,standard_lowfare,2019-11-10
0,2019,11,11,248.9,standard_lowfare,2019-11-11
1,2019,11,11,248.9,standard_lowfare,2019-11-11
0,2019,11,12,228.9,standard_lowfare,2019-11-12
1,2019,11,12,228.9,standard_lowfare,2019-11-12
0,2019,11,13,248.9,standard_lowfare,2019-11-13
1,2019,11,13,278.4,standard_lowfare,2019-11-13
2,2019,11,13,248.9,standard_lowfare,2019-11-13
0,2019,11,14,228.9,standard_lowfare,2019-11-14
1,2019,11,14,298.4,standard_lowfare,2019-11-14
2,2019,11,14,246.5,standard_lowfare,2019-11-14
0,2019,11,16,423.0,standard_lowfare,2019-11-16
1,2019,11,16,434.7,standard_lowfare,2019-11-16
2,2019,11,16,295.8,standard_lowfare,2019-11-16
3,2019,11,16,399.8,standard_lowfare,2019-11-16
